steamid,grau,centralidade_grau,coef_cluster,total_jogos,set_jogos
76561198139739848,17,0.3469387755102041,0.49264705882352944,125,"{629760, 582660, 231430, 230410, 242700, 212500, 252950, 226840, 34330, 253980, 552990, 578080, 550, 254000, 300080, 570, 48700, 254020, 335430, 844870, 242760, 552520, 252490, 204880, 314970, 239200, 227940, 212070, 368230, 1083500, 2881650, 218230, 394360, 359550, 291480, 905370, 222880, 1158310, 1938090, 506540, 611500, 299700, 2767030, 444090, 433850, 324810, 259280, 945360, 442070, 730, 1085660, 291550, 252130, 797410, 271590, 2280, 34030, 302830, 238320, 113400, 304390, 346900, 322330, 381210, 3240220, 310560, 304930, 349480, 67370, 553260, 236850, 386360, 44350, 2139460, 44360, 379720, 224600, 431960, 823130, 858460, 356190, 2400, 236390, 286570, 227180, 355180, 1599340, 349040, 2420, 265590, 623990, 553850, 107900, 113020, 596350, 2430, 281990, 400, 439700, 203160, 289690, 4000, 20900, 6060, 261550, 1245620, 440, 389570, 104900, 42960, 301520, 57300, 202200, 466910, 534500, 227300, 654310, 407530, 835570, 282100, 1172470, 219640, 203770, 218620, 346110}"
76561198061577634,29,0.5918367346938775,0.5394088669950738,0,set()
76561198058496166,13,0.26530612244897955,0.5897435897435898,123,"{629760, 231430, 1987080, 40970, 311310, 250900, 34330, 228380, 578080, 550, 379430, 892970, 1890860, 555570, 570, 48700, 242760, 252490, 755790, 220240, 1003090, 1449560, 35420, 227940, 223850, 1083500, 671860, 33910, 218230, 359550, 466560, 518790, 1363080, 33930, 1172620, 72850, 418460, 222880, 393380, 242860, 9900, 513710, 1286830, 2507950, 42680, 433850, 42690, 221380, 581320, 42700, 945360, 42710, 730, 686810, 286940, 291550, 1250, 8930, 13540, 674020, 271590, 485610, 1517290, 34030, 240, 113400, 2073850, 1366800, 8980, 714010, 3240220, 774941, 493340, 25890, 1771300, 289070, 739630, 236850, 1063730, 16700, 224580, 2139460, 377160, 736590, 3164500, 238430, 236390, 1599340, 49520, 412020, 623990, 553850, 24960, 241540, 1326470, 950670, 107410, 63380, 439700, 4000, 221100, 261550, 1245620, 440, 1874880, 10180, 40390, 10190, 824270, 729040, 286160, 57300, 544730, 272860, 1824220, 437220, 534500, 105450, 589290, 1466860, 1172470, 219640, 218620}"
76561198058322619,22,0.44897959183673464,0.5281385281385281,276,"{231430, 410110, 261640, 475150, 413710, 321040, 316430, 252950, 226840, 34330, 222750, 32800, 96800, 578080, 608800, 761890, 2051620, 550, 379430, 544810, 211500, 300080, 97330, 20530, 314420, 552500, 504370, 570, 20540, 48700, 20550, 204360, 252490, 221260, 236110, 640590, 48720, 56400, 22100, 919640, 20570, 314970, 4700, 9310, 32350, 424030, 12900, 227940, 43110, 6250, 620, 1083500, 409710, 32370, 244850, 505460, 513650, 33910, 218230, 323190, 409720, 35450, 1422450, 9340, 32380, 700030, 333950, 92800, 105600, 312450, 206980, 9350, 32390, 33930, 258700, 201870, 6800, 32400, 72850, 293010, 8850, 345240, 6810, 905370, 312990, 222880, 17570, 204450, 32420, 8870, 1158310, 242860, 6830, 32430, 42160, 24240, 377520, 222900, 6840, 209080, 444090, 292030, 208580, 221380, 9420, 945360, 32470, 987350, 211160, 442070, 730, 287450, 686810, 34010, 667870, 8930, 244450, 9450, 34030, 302830, 369390, 58610, 32500, 502520, 47870, 108800, 10500, 15620, 24840, 9480, 241930, 208140, 274190, 397080, 322330, 1238810, 224540, 236830, 290080, 25890, 33570, 233250, 304930, 238370, 205100, 263980, 216370, 236850, 1404210, 404790, 225080, 386360, 22330, 721720, 55100, 1238840, 1670460, 466240, 1216320, 204100, 12100, 3910, 55110, 234310, 364360, 1294660, 926540, 12110, 567630, 218450, 210770, 12120, 239450, 823130, 858460, 40800, 201570, 342370, 55140, 236390, 489830, 228200, 430440, 10090, 227180, 203630, 55150, 70000, 49520, 6000, 1358710, 1240440, 238460, 596350, 24960, 1630080, 6020, 35720, 1003400, 12170, 293260, 6030, 28050, 207250, 17300, 12180, 107410, 63380, 98200, 8600, 203160, 1140630, 42910, 265630, 4000, 20900, 214950, 237990, 42920, 700330, 6060, 261550, 17330, 12210, 436150, 440, 17340, 4540, 50620, 55230, 462780, 357310, 420290, 1259970, 104900, 427460, 4550, 12230, 221640, 273350, 294860, 1124300, 12750, 42960, 91600, 21970, 4560, 12240, 286160, 8660, 274900, 4570, 50650, 12250, 359900, 34270, 225760, 4580, 42980, 227300, 306660, 534500, 203750, 105450, 325610, 589290, 99300, 214510, 1466860, 835570, 1022450, 7670, 219640, 203770, 218620, 8190}"
76561198089394017,18,0.36734693877551017,0.6078431372549019,328,"{40960, 231430, 40970, 413710, 311310, 475150, 464920, 397340, 282660, 892970, 280620, 1222730, 673880, 20570, 424030, 43110, 1083500, 616560, 247930, 503940, 260230, 569480, 293010, 905370, 489630, 393380, 297130, 383150, 979120, 235700, 2840770, 110800, 268500, 65790, 10500, 225540, 262410, 241930, 790820, 57640, 289070, 739630, 47410, 1284410, 16700, 35140, 377160, 493900, 567630, 858460, 735580, 489830, 563560, 1151340, 49520, 438640, 1937780, 582010, 203140, 233860, 950670, 203160, 1954200, 1245620, 20920, 1649080, 1604030, 418240, 745920, 420290, 371140, 1104330, 2951630, 352720, 512470, 223710, 33250, 219640, 274940, 645630, 1272320, 223750, 238090, 526870, 1282590, 250400, 270880, 578080, 550, 379430, 1190460, 440900, 232010, 39500, 266840, 4700, 227940, 316010, 620, 1184370, 633460, 35450, 518790, 594570, 690830, 291480, 1151640, 418460, 1233570, 496300, 2239150, 899770, 660160, 258760, 637650, 730, 686810, 8930, 244450, 701160, 1903340, 307960, 248570, 39680, 774941, 1643310, 1100600, 33600, 33610, 496460, 926540, 1100620, 246620, 236390, 211820, 400240, 1418100, 553850, 990080, 107410, 359320, 289690, 1172380, 1182620, 1000360, 920490, 392110, 367540, 435150, 752590, 306130, 392160, 654310, 302060, 48110, 949230, 1180660, 203770, 572410, 302080, 629760, 224260, 582660, 230410, 220200, 918570, 992300, 678960, 2239550, 527430, 779340, 56400, 2231380, 578650, 427100, 212070, 205930, 310380, 515180, 1129580, 263280, 244850, 1422450, 218230, 394360, 359550, 1363080, 72850, 1295510, 365720, 421020, 648350, 1158310, 242860, 492720, 251060, 675010, 537800, 285900, 945360, 294100, 242920, 386280, 34030, 494840, 439550, 15620, 304390, 9480, 292120, 236830, 290080, 292140, 236850, 386360, 44350, 1088850, 7530, 931180, 238960, 623990, 535930, 281990, 1101190, 275850, 787860, 712100, 261550, 302510, 7600, 476600, 232890, 406970, 337340, 24010, 476620, 21970, 202200, 1113560, 1086940, 589290, 218620, 38400, 2215430, 261640, 38410, 390670, 38420, 34330, 222750, 2051620, 374320, 589360, 552500, 48700, 200260, 767560, 2344520, 302670, 640590, 48720, 1410640, 429660, 648800, 368230, 206440, 323190, 269950, 700030, 466560, 1029780, 530070, 222880, 310950, 9900, 573100, 265930, 32470, 2623190, 581340, 255710, 233210, 503560, 208650, 704270, 243470, 784150, 493340, 1066780, 304930, 444200, 657200, 773951, 364360, 1611600, 227160, 278360, 823130, 356190, 544610, 509800, 245620, 1669000, 4000, 214950, 319400, 6060, 221100, 12210, 884660, 1142710, 524220, 294860, 311260, 251870, 1206240, 227300, 534500, 493540, 477160, 753640, 325610, 407530, 360430, 544750, 835570, 638970, 346110}"
76561198166480987,26,0.5306122448979591,0.5476923076923077,171,"{629760, 231430, 412170, 1222670, 612880, 212500, 252950, 34330, 32800, 608800, 550, 374320, 552500, 454200, 48700, 237630, 254020, 1008710, 242760, 779340, 56400, 355920, 201810, 493650, 254040, 20570, 4700, 383580, 32350, 766570, 402030, 557680, 244850, 298610, 32370, 505460, 33910, 1422450, 394360, 406650, 32380, 50300, 359550, 674940, 254080, 512640, 493700, 32390, 33930, 359050, 594570, 1172620, 493710, 32400, 254100, 776340, 418460, 222880, 770720, 32420, 393380, 344230, 1174180, 242860, 32430, 388270, 449200, 1623730, 251060, 1005240, 344760, 209080, 271550, 292030, 1056960, 208580, 581320, 259280, 945360, 32470, 375510, 730, 594650, 686810, 259300, 34030, 32500, 259320, 10500, 15620, 304390, 209160, 241930, 209170, 322330, 381210, 493340, 774941, 1238810, 248610, 304930, 368420, 451880, 677160, 1404210, 487220, 1238840, 386880, 466240, 364360, 447820, 431960, 823130, 356190, 306020, 582500, 236390, 286570, 211820, 6000, 261490, 245620, 623990, 1358710, 502140, 350080, 508290, 6020, 466820, 6030, 515470, 107410, 428950, 1058200, 1172380, 4000, 395170, 646570, 700330, 262060, 221100, 261550, 6060, 317360, 367540, 1142710, 20920, 253880, 412600, 476600, 403900, 1679290, 485310, 440, 420290, 476620, 435150, 438740, 473560, 469980, 736220, 363490, 493540, 654310, 285160, 325610, 589290, 214510, 219640, 203770, 218620}"
76561198159276554,26,0.5306122448979591,0.6738461538461539,128,"{224260, 231430, 264710, 2215430, 230410, 40970, 218640, 212500, 298520, 34330, 253980, 222750, 552990, 550, 254000, 552500, 2000950, 48700, 70, 334920, 302670, 314450, 254040, 350810, 4700, 227940, 332390, 333930, 254060, 394360, 523900, 674940, 359550, 274560, 72850, 362130, 4760, 291480, 905370, 312990, 4770, 1174180, 1938090, 9900, 421040, 42680, 1005240, 380600, 433850, 444090, 42690, 259280, 945360, 813780, 280790, 211160, 202970, 287450, 220, 730, 586970, 686810, 444640, 1449690, 259300, 271590, 302310, 202990, 34030, 7940, 10500, 427270, 9480, 262410, 220440, 3240220, 304930, 47410, 236850, 386360, 1238840, 16700, 320, 585550, 3164500, 7510, 278360, 858460, 236390, 360, 1128810, 2140020, 623990, 596350, 1930, 107410, 204180, 439700, 334230, 1058200, 51100, 4000, 865190, 221100, 212910, 261550, 1034160, 1453490, 440, 375230, 1782210, 10180, 273350, 253900, 10190, 301520, 31700, 253920, 217060, 227300, 534500, 105450, 589290, 835570, 40950, 219640, 203770, 218620}"
76561198126576961,30,0.6122448979591836,0.5379310344827586,136,"{629760, 1551360, 2215430, 311310, 1506830, 252950, 34330, 550, 1531430, 1677350, 1890860, 489520, 1273400, 1029690, 48700, 200260, 1313860, 242760, 1509960, 236110, 240720, 2075730, 960090, 1692250, 4700, 648800, 227940, 1190000, 2835570, 1422450, 671860, 394360, 322170, 105600, 1966720, 550040, 878760, 1938090, 242860, 2507950, 2767030, 42680, 380600, 3241660, 292030, 2567870, 42690, 244930, 2479810, 1131720, 42700, 470220, 285900, 42710, 202970, 730, 686810, 1085660, 244450, 502500, 271590, 613100, 34030, 202990, 1275630, 1359090, 2073850, 813820, 2695940, 208650, 973580, 253710, 2683150, 2381590, 1485080, 714010, 3240220, 1588010, 975660, 2488620, 739630, 2195250, 1216320, 1454400, 35140, 2139460, 313160, 431960, 760160, 55140, 882020, 236390, 10090, 1266540, 289650, 1358710, 553850, 1173370, 990080, 1248130, 1144200, 1343370, 787860, 241560, 555000, 203160, 51100, 1172380, 4000, 2300320, 214950, 1038250, 2108330, 6060, 221100, 212910, 261550, 200110, 436150, 1142710, 440, 1097150, 1874880, 908740, 368070, 580040, 489940, 3097560, 534500, 1708520, 589290, 682990, 244210, 1774580, 1172470, 219640}"
76561198133954795,26,0.5306122448979591,0.6061538461538462,0,set()
76561198017505975,16,0.32653061224489793,0.675,340,"{231430, 34830, 1222670, 20, 464920, 20510, 892970, 1222700, 50, 2100, 108600, 2709570, 70, 755790, 2130, 340050, 944220, 424030, 1284190, 43110, 217200, 130, 206980, 405640, 43160, 1593500, 489630, 65700, 65720, 209080, 403640, 336060, 1056960, 719040, 268500, 24790, 202970, 220, 1085660, 24800, 397540, 24810, 202990, 240, 45300, 8190, 837880, 65790, 10500, 241930, 233740, 1272080, 381210, 24860, 205100, 289070, 739630, 320, 377160, 915810, 489830, 360, 1151340, 49520, 842100, 412020, 278910, 203140, 950670, 400, 20900, 20920, 440, 65980, 1089980, 420290, 1782210, 211400, 305620, 438740, 211420, 219640, 612880, 2427420, 250400, 578080, 550, 2427430, 379430, 434730, 1890860, 225840, 440900, 1509960, 252490, 47700, 223830, 35420, 227940, 620, 633460, 35450, 1966720, 1682050, 414340, 518790, 359050, 33420, 232090, 418460, 770720, 8870, 45740, 1030830, 1030840, 1055430, 221910, 730, 594650, 686810, 8930, 244450, 41700, 365300, 207610, 699130, 47870, 1839880, 322330, 1426210, 1063730, 326460, 379720, 602960, 914260, 238430, 582500, 236390, 211820, 1358710, 553850, 11140, 107410, 234390, 359320, 1172380, 2732960, 261030, 367540, 275390, 1874880, 50130, 306130, 654310, 218090, 650220, 1180660, 203770, 265210, 629760, 17410, 224260, 582660, 230410, 242700, 1268750, 300060, 220200, 394310, 17480, 242760, 865360, 201810, 1016920, 578650, 707680, 205930, 812140, 1846380, 263280, 244850, 1422450, 246900, 33910, 394360, 50300, 674940, 359550, 105600, 402560, 1873030, 431240, 33930, 1172620, 72850, 2296990, 292000, 1158310, 611500, 91310, 42160, 216250, 675010, 285900, 945360, 294100, 1250, 304390, 208140, 351510, 236830, 290080, 25890, 677160, 236850, 1361210, 204100, 408900, 312660, 834910, 382310, 40300, 931180, 623990, 327030, 791930, 1144200, 376210, 658850, 712100, 490920, 1703340, 261550, 327090, 239030, 202170, 744900, 91600, 286160, 282070, 214490, 413150, 200170, 589290, 632300, 253430, 218620, 517630, 38400, 3590, 38410, 321040, 212500, 38420, 34330, 255520, 239140, 552500, 48700, 2229830, 204360, 548430, 48720, 2229840, 22100, 206420, 1449560, 2229850, 648800, 22120, 2229870, 505460, 323190, 2229880, 22140, 700030, 2229890, 1164940, 280220, 536220, 222880, 204450, 1148590, 251570, 222900, 42680, 2567870, 982720, 42690, 212680, 1205960, 42700, 329430, 42710, 22230, 261880, 227100, 505630, 313120, 1771300, 728880, 22330, 55100, 200510, 8000, 270150, 55110, 364360, 747350, 823130, 976730, 356190, 1242980, 1341290, 22380, 534380, 55150, 350080, 241540, 63380, 42910, 4000, 214950, 12200, 311210, 700330, 221100, 1091500, 212910, 12210, 55230, 10180, 10190, 493520, 227300, 477160, 325610, 407530, 782330, 346110}"
76561198054122562,27,0.5510204081632653,0.5584045584045584,0,set()
76561198192985946,36,0.7346938775510203,0.5365079365079365,72,"{304390, 231430, 1144200, 1363080, 667530, 2669320, 311310, 1506830, 776340, 3240220, 1173370, 4000, 25890, 550, 214950, 490920, 379430, 700330, 892970, 242860, 1158310, 261550, 289070, 374320, 739630, 47410, 236850, 1080110, 2195250, 22330, 48700, 529340, 292030, 1097150, 1811260, 420290, 1782210, 1313860, 2429640, 926540, 42960, 945360, 306130, 1504980, 916440, 730, 1692250, 571740, 944220, 424030, 1281630, 236390, 271590, 654310, 1482620, 105450, 407530, 589290, 1128810, 34030, 1129580, 70000, 1044720, 1134570, 1422450, 633460, 933110, 1358710, 394360, 203770, 674940, 346110}"
76561198126165173,20,0.4081632653061224,0.5157894736842106,137,"{231430, 316430, 321040, 20, 212500, 252950, 34330, 552990, 578080, 372260, 550, 510510, 50, 552500, 570, 48700, 212030, 201790, 1313860, 70, 204360, 397900, 206420, 4700, 35420, 227940, 524390, 368230, 337000, 223850, 620, 505460, 394360, 547960, 35450, 674940, 105600, 130, 432260, 386180, 594570, 4760, 905370, 222880, 302240, 4770, 267940, 1158310, 242860, 251570, 209080, 292030, 212680, 2429640, 1015500, 1255630, 945360, 885970, 220, 289500, 291550, 8930, 1250, 1263850, 34030, 238320, 1263860, 10500, 304390, 326410, 208140, 280, 44320, 464170, 739630, 289070, 236850, 1063730, 4920, 1100600, 44350, 238910, 320, 466240, 377160, 364360, 340300, 1100620, 1109840, 438100, 431960, 2400, 22370, 236390, 360, 563560, 22380, 1599340, 238960, 2420, 1358710, 321400, 978300, 2430, 24960, 990080, 281990, 400, 202130, 107410, 1046930, 4000, 20900, 214950, 2315690, 261550, 1665460, 1142710, 20920, 440, 529340, 1259970, 46540, 42960, 238050, 42980, 534500, 654310, 589290, 817130, 414700, 325610, 835570, 219640, 203770, 218620, 302590}"
76561198065962302,18,0.36734693877551017,0.6405228758169934,73,"{115200, 914690, 10500, 48900, 231430, 9480, 230410, 33420, 204940, 253710, 4880, 203290, 714010, 51100, 222750, 204450, 214950, 215080, 444200, 6060, 11180, 1030830, 261550, 24240, 42160, 225840, 289070, 222900, 1286830, 436150, 1453490, 60600, 48700, 201790, 258240, 70210, 203770, 37700, 254020, 221380, 1208260, 364360, 1240440, 1274570, 1782210, 3020, 397900, 48720, 979920, 50130, 278360, 57690, 730, 21980, 8930, 227940, 236390, 105450, 325610, 1083500, 589290, 34030, 1128810, 6000, 238320, 485610, 218230, 1172470, 1062520, 933110, 11130, 218620, 65790}"
76561198048530084,28,0.5714285714285714,0.5714285714285714,0,set()
76561198103591080,24,0.4897959183673469,0.5434782608695652,0,set()
76561198135748897,22,0.44897959183673464,0.6666666666666666,0,set()
76561198052039183,24,0.4897959183673469,0.6014492753623188,108,"{629760, 224260, 582660, 231430, 1506830, 1222670, 252950, 226840, 203290, 34330, 270880, 578080, 282660, 892970, 1890860, 48700, 252490, 397900, 56400, 2075730, 20570, 227940, 43110, 620, 1083500, 2881650, 1422450, 671860, 218230, 2920570, 674940, 298630, 1363080, 291480, 43160, 2296990, 489630, 222880, 393380, 1158310, 1938090, 242860, 611500, 513710, 2507950, 380600, 292030, 244930, 2719940, 945360, 813780, 221910, 202970, 730, 286940, 686810, 291550, 2183900, 34030, 202990, 302830, 58610, 15620, 2669320, 11020, 346900, 774941, 310560, 304930, 1771300, 1080110, 2195250, 1085750, 466240, 408900, 447820, 2016590, 3164500, 431960, 823130, 348510, 544610, 236390, 1599340, 1240440, 1173370, 553850, 667530, 107410, 4000, 700330, 221100, 212910, 261550, 304050, 440, 1874880, 420290, 1782210, 301520, 286690, 1134570, 244210, 939510, 1172470, 203770, 218620, 302590}"
76561198118112574,26,0.5306122448979591,0.6092307692307692,0,set()
76561198096558246,15,0.3061224489795918,0.6095238095238096,0,set()
76561198133981359,16,0.32653061224489793,0.5416666666666666,181,"{629760, 403970, 503300, 231430, 624120, 230410, 1506830, 321040, 356370, 252950, 226840, 34330, 32800, 255520, 578080, 761890, 550, 315430, 892970, 374320, 108600, 570, 48700, 2709570, 440900, 242760, 252490, 397900, 3727950, 407120, 527440, 314450, 4700, 707680, 227940, 1083500, 32370, 1422450, 505460, 218230, 394360, 1062520, 35450, 359550, 700030, 262280, 1088150, 4760, 339610, 905370, 218620, 418460, 222880, 17570, 293540, 393380, 510630, 1158310, 878760, 233130, 242860, 611500, 2507950, 42160, 251570, 2767030, 209080, 344760, 433850, 291010, 221380, 295110, 2429640, 352460, 945360, 813780, 730, 291550, 244450, 271590, 1263850, 34030, 1275630, 677620, 1263860, 3830, 231670, 207610, 550650, 813820, 65790, 9480, 1569040, 322330, 714010, 3240220, 774941, 2252570, 251170, 304930, 285480, 289070, 739630, 47410, 236850, 386360, 1100600, 362300, 44350, 466240, 447820, 1100620, 260430, 344910, 567630, 2016590, 438100, 3164500, 872790, 823130, 976730, 858460, 236390, 430440, 10090, 286570, 227180, 931180, 1128810, 6000, 49520, 656240, 1142130, 872820, 623990, 1358710, 107410, 204180, 439700, 203160, 1904540, 304030, 4000, 223650, 214950, 482730, 700330, 6060, 221100, 261550, 415660, 884660, 1665460, 440, 482750, 375230, 1097150, 363970, 420290, 10180, 10190, 737230, 2338770, 489940, 3097560, 624090, 720380, 736220, 415200, 534500, 407530, 325610, 589290, 393200, 1261040, 835570, 1172470, 219640, 203770, 274940, 346110}"
